"CA-2014-108756","2014","dezembro","26","Classe Padrao","Medio"
"CA-2014-108791","2014","julho","28","Classe Padrao","Medio"
"CA-2014-108854","2014","dezembro","9","Classe Padrao","Baixo"
"CA-2014-108910","2014","setembro","25","Classe Padrao","Medio"
"CA-2014-108931","2014","setembro","15","Classe Padrao","Alto"
"CA-2014-109085","2014","fevereiro","18","Primeira Classe","Alto"
"CA-2014-109099","2014","outubro","7","Classe Padrao","Medio"
"CA-2014-109183","2014","dezembro","5","Classe Padrao","Medio"
"CA-2014-109211","2014","abril","5","Classe Padrao","Medio"
"CA-2014-109393","2014","julho","1","Segunda Classe","Alto"
"CA-2014-109589","2014","dezembro","22","Primeira Classe","Critico"
"CA-2014-109701","2014","dezembro","3","Mesmo Dia","Alto"
"CA-2014-109715","2014","dezembro","10","Classe Padrao","Medio"
"CA-2014-109750","2014","julho","23","Classe Padrao","Medio"
"CA-2014-109757","2014","setembro","5","Segunda Classe","Medio"
"CA-2014-109778","2014","julho","17","Classe Padrao","Medio"
"CA-2014-109946","2014","abril","17","Classe Padrao","Medio"
"CA-2014-109960","2014","dezembro","10","Segunda Classe","Medio"
"CA-2014-110","2014","dezembro","8","Segunda Classe","Alto"
"CA-2014-110198","2014","maio","2","Primeira Classe","Alto"
"CA-2014-110212","2014","maio","2","Classe Padrao","Medio"
"CA-2014-110310","2014","outubro","28","Classe Padrao","Medio"
"CA-2014-110373","2014","outubro","28","Segunda Classe","Medio"
"CA-2014-110380","2014","setembro","3","Classe Padrao","Alto"
"CA-2014-110429","2014","novembro","4","Classe Padrao","Medio"
"CA-2014-110443","2014","novembro","22","Classe Padrao","Alto"
"CA-2014-110478","2014","março","5","Classe Padrao","Medio"
"CA-2014-110625","2014","dezembro","24","Classe Padrao","Baixo"
"CA-2014-110821","2014","agosto","8","Primeira Classe","Alto"
"CA-2014-110842","2014","novembro","12","Classe Padrao","Medio"
"CA-2014-110884","2014","março","8","Classe Padrao","Medio"
"CA-2014-110905","2014","setembro","11","Segunda Classe","Medio"
"CA-2014-110926","2014","novembro","20","Classe Padrao","Medio"
"CA-2014-110940","2014","julho","24","Classe Padrao","Alto"
"CA-2014-111178","2014","junho","16","Classe Padrao","Baixo"
"CA-2014-111220","2014","setembro","3","Classe Padrao","Medio"
"CA-2014-111262","2014","outubro","29","Segunda Classe","Alto"
"CA-2014-111269","2014","junho","17","Segunda Classe","Medio"
"CA-2014-111332","2014","maio","21","Segunda Classe","Alto"
"CA-2014-111374","2014","fevereiro","25","Classe Padrao","Alto"
"CA-2014-111388","2014","setembro","3","Mesmo Dia","Medio"
"CA-2014-111556","2014","novembro","21","Primeira Classe","Critico"
"CA-2014-111577","2014","outubro","17","Classe Padrao","Alto"
"CA-2014-111591","2014","março","22","Classe Padrao","Medio"
"CA-2014-111647","2014","julho","4","Classe Padrao","Medio"
"CA-2014-111689","2014","dezembro","1","Segunda Classe","Critico"
"CA-2014-111717","2014","outubro","11","Classe Padrao","Medio"
"CA-2014-111738","2014","janeiro","4","Classe Padrao","Medio"
"CA-2014-111759","2014","julho","9","Classe Padrao","Medio"
"CA-2014-111808","2014","dezembro","17","Classe Padrao","Alto"
"CA-2014-111815","2014","março","4","Classe Padrao","Medio"
"CA-2014-112004","2014","setembro","26","Primeira Classe","Medio"
"CA-2014-112039","2014","março","26","Classe Padrao","Medio"
"CA-2014-112172","2014","junho","11","Segunda Classe","Medio"
"CA-2014-112333","2014","abril","9","Classe Padrao","Medio"
"CA-2014-112431","2014","outubro","13","Segunda Classe","Alto"
"CA-2014-112473","2014","maio","26","Classe Padrao","Medio"
"CA-2014-112487","2014","dezembro","27","Classe Padrao","Medio"
"CA-2014-112515","2014","setembro","18","Segunda Classe","Medio"
"CA-2014-112529","2014","novembro","20","Primeira Classe","Medio"
"CA-2014-112536","2014","maio","19","Classe Padrao","Alto"
"CA-2014-112725","2014","janeiro","31","Classe Padrao","Baixo"
"CA-2014-112753","2014","junho","19","Classe Padrao","Alto"
"CA-2014-112774","2014","setembro","12","Primeira Classe","Medio"
"CA-2014-112809","2014","agosto","19","Classe Padrao","Medio"
"CA-2014-112844","2014","novembro","14","Segunda Classe","Alto"
"CA-2014-112865","2014","maio","19","Classe Padrao","Alto"
"CA-2014-112900","2014","abril","10","Segunda Classe","Critico"
"CA-2014-112956","2014","agosto","22","Classe Padrao","Medio"
"CA-2014-112984","2014","setembro","17","Segunda Classe","Alto"
"CA-2014-113075","2014","setembro","3","Classe Padrao","Alto"
"CA-2014-113208","2014","março","27","Classe Padrao","Medio"
"CA-2014-113278","2014","janeiro","15","Classe Padrao","Medio"
"CA-2014-113355","2014","dezembro","2","Classe Padrao","Alto"
"CA-2014-113418","2014","outubro","2","Primeira Classe","Alto"
"CA-2014-113453","2014","outubro","22","Classe Padrao","Baixo"
"CA-2014-113460","2014","novembro","8","Segunda Classe","Critico"
"CA-2014-113474","2014","março","31","Primeira Classe","Alto"
"CA-2014-113481","2014","janeiro","3","Primeira Classe","Alto"
"CA-2014-113530","2014","maio","20","Segunda Classe","Medio"
"CA-2014-113558","2014","outubro","22","Classe Padrao","Alto"
"CA-2014-113572","2014","novembro","8","Classe Padrao","Alto"
"CA-2014-113670","2014","outubro","16","Primeira Classe","Critico"
"CA-2014-113705","2014","março","28","Segunda Classe","Alto"
"CA-2014-113873","2014","novembro","14","Classe Padrao","Medio"
"CA-2014-113908","2014","junho","4","Classe Padrao","Medio"
"CA-2014-114055","2014","dezembro","26","Segunda Classe","Alto"
"CA-2014-114216","2014","setembro","3","Classe Padrao","Alto"
"CA-2014-114258","2014","novembro","6","Segunda Classe","Medio"
"CA-2014-114370","2014","março","15","Segunda Classe","Medio"
"CA-2014-114412","2014","abril","16","Classe Padrao","Alto"
"CA-2014-114440","2014","setembro","15","Segunda Classe","Medio"
"CA-2014-114524","2014","abril","1","Segunda Classe","Medio"
"CA-2014-114552","2014","setembro","3","Classe Padrao","Medio"
"CA-2014-114636","2014","agosto","26","Classe Padrao","Medio"
"CA-2014-114804","2014","outubro","18","Segunda Classe","Alto"
"CA-2014-115070","2014","abril","11","Segunda Classe","Alto"
"CA-2014-115105","2014","fevereiro","7","Classe Padrao","Medio"
"CA-2014-115119","2014","outubro","27","Classe Padrao","Medio"
"CA-2014-115154","2014","janeiro","9","Primeira Classe","Medio"
"CA-2014-115175","2014","agosto","8","Classe Padrao","Medio"
"CA-2014-115322","2014","maio","12","Segunda Classe","Medio"
"CA-2014-115364","2014","junho","27","Classe Padrao","Medio"
"CA-2014-115427","2014","dezembro","31","Classe Padrao","Medio"
"CA-2014-115448","2014","novembro","12","Primeira Classe","Alto"
"CA-2014-115546","2014","maio","15","Classe Padrao","Alto"
"CA-2014-115602","2014","dezembro","19","Classe Padrao","Medio"
"CA-2014-115651","2014","julho","10","Primeira Classe","Critico"
"CA-2014-115777","2014","agosto","20","Classe Padrao","Alto"
"CA-2014-115805","2014","agosto","1","Mesmo Dia","Critico"
"CA-2014-115882","2014","setembro","15","Primeira Classe","Alto"
"CA-2014-115931","2014","dezembro","23","Classe Padrao","Medio"
"CA-2014-115994","2014","janeiro","29","Segunda Classe","Alto"
"CA-2014-116113","2014","outubro","3","Segunda Classe","Medio"
"CA-2014-116127","2014","junho","26","Segunda Classe","Alto"
"CA-2014-116204","2014","fevereiro","12","Segunda Classe","Alto"
"CA-2014-116225","2014","novembro","6","Classe Padrao","Medio"
"CA-2014-116288","2014","março","13","Classe Padrao","Alto"
"CA-2014-116358","2014","novembro","3","Classe Padrao","Alto"
"CA-2014-116498","2014","maio","31","Classe Padrao","Alto"
"CA-2014-116519","2014","outubro","14","Primeira Classe","Alto"
"CA-2014-116645","2014","dezembro","1","Classe Padrao","Medio"
"CA-2014-116680","2014","setembro","5","Segunda Classe","Alto"
"CA-2014-116715","2014","dezembro","3","Primeira Classe","Alto"
"CA-2014-116855","2014","dezembro","18","Classe Padrao","Medio"
"CA-2014-116939","2014","setembro","26","Classe Padrao","Alto"
"CA-2014-116946","2014","dezembro","20","Classe Padrao","Medio"
"CA-2014-116953","2014","abril","25","Primeira Classe","Medio"
"CA-2014-116988","2014","junho","28","Segunda Classe","Alto"
"CA-2014-117009","2014","setembro","23","Classe Padrao","Medio"
"CA-2014-117023","2014","agosto","8","Classe Padrao","Medio"
"CA-2014-117044","2014","setembro","12","Segunda Classe","Alto"
"CA-2014-117079","2014","outubro","24","Classe Padrao","Medio"
"CA-2014-117114","2014","novembro","1","Classe Padrao","Medio"
"CA-2014-117128","2014","dezembro","6","Segunda Classe","Alto"
"CA-2014-117156","2014","março","22","Segunda Classe","Alto"
"CA-2014-117198","2014","setembro","1","Classe Padrao","Medio"
"CA-2014-117212","2014","fevereiro","27","Segunda Classe","Medio"
"CA-2014-117240","2014","julho","24","Classe Padrao","Medio"
"CA-2014-117261","2014","setembro","5","Classe Padrao","Medio"
"CA-2014-117324","2014","dezembro","9","Classe Padrao","Medio"
"CA-2014-117394","2014","setembro","5","Classe Padrao","Baixo"
"CA-2014-117401","2014","maio","19","Segunda Classe","Medio"
"CA-2014-117422","2014","outubro","22","Classe Padrao","Medio"
"CA-2014-117436","2014","junho","9","Classe Padrao","Medio"
"CA-2014-117443","2014","dezembro","24","Segunda Classe","Alto"
"CA-2014-117457","2014","dezembro","9","Classe Padrao","Medio"
"CA-2014-117485","2014","setembro","24","Classe Padrao","Medio"
"CA-2014-117513","2014","março","4","Classe Padrao","Medio"
"CA-2014-117632","2014","maio","13","Classe Padrao","Medio"
"CA-2014-117646","2014","agosto","22","Classe Padrao","Medio"
"CA-2014-117653","2014","outubro","20","Classe Padrao","Medio"
"CA-2014-117667","2014","dezembro","5","Classe Padrao","Medio"
"CA-2014-117695","2014","agosto","6","Primeira Classe","Critico"
"CA-2014-117702","2014","novembro","29","Classe Padrao","Baixo"
"CA-2014-117807","2014","outubro","2","Classe Padrao","Medio"
"CA-2014-117821","2014","junho","13","Classe Padrao","Alto"
"CA-2014-117863","2014","maio","19","Classe Padrao","Medio"
"CA-2014-117870","2014","janeiro","28","Segunda Classe","Alto"
"CA-2014-117926","2014","dezembro","9","Segunda Classe","Alto"
"CA-2014-117933","2014","dezembro","25","Classe Padrao","Alto"
"CA-2014-117947","2014","agosto","19","Segunda Classe","Medio"
"CA-2014-1180","2014","dezembro","30","Primeira Classe","Medio"
"CA-2014-118003","2014","dezembro","5","Classe Padrao","Medio"
"CA-2014-118017","2014","dezembro","4","Segunda Classe","Alto"
"CA-2014-118122","2014","novembro","18","Classe Padrao","Medio"
"CA-2014-118136","2014","setembro","17","Primeira Classe","Alto"
"CA-2014-118199","2014","maio","10","Primeira Classe","Alto"
"CA-2014-118213","2014","novembro","6","Primeira Classe","Alto"
"CA-2014-118346","2014","julho","24","Primeira Classe","Critico"
"CA-2014-118360","2014","abril","2","Classe Padrao","Baixo"
"CA-2014-118367","2014","outubro","29","Segunda Classe","Medio"
"CA-2014-118402","2014","setembro","30","Classe Padrao","Medio"
"CA-2014-118437","2014","junho","18","Segunda Classe","Alto"
"CA-2014-118521","2014","fevereiro","17","Classe Padrao","Medio"
"CA-2014-118542","2014","dezembro","2","Classe Padrao","Medio"
"CA-2014-118577","2014","outubro","7","Classe Padrao","Medio"
"CA-2014-118640","2014","julho","21","Classe Padrao","Medio"
"CA-2014-118668","2014","janeiro","3","Segunda Classe","Critico"
"CA-2014-118724","2014","julho","22","Segunda Classe","Alto"
"CA-2014-118731","2014","novembro","21","Segunda Classe","Alto"
"CA-2014-118773","2014","fevereiro","10","Classe Padrao","Medio"
"CA-2014-118857","2014","abril","16","Primeira Classe","Medio"
"CA-2014-118864","2014","junho","16","Segunda Classe","Medio"
"CA-2014-118885","2014","dezembro","30","Classe Padrao","Medio"
"CA-2014-118892","2014","agosto","18","Segunda Classe","Medio"
"CA-2014-119004","2014","novembro","24","Classe Padrao","Medio"
"CA-2014-119011","2014","agosto","21","Classe Padrao","Alto"
"CA-2014-119193","2014","dezembro","23","Primeira Classe","Critico"
"CA-2014-119284","2014","junho","16","Classe Padrao","Medio"
"CA-2014-119305","2014","dezembro","1","Classe Padrao","Medio"
"CA-2014-119389","2014","abril","18","Primeira Classe","Alto"
"CA-2014-119424","2014","junho","13","Segunda Classe","Alto"
"CA-2014-119452","2014","março","22","Classe Padrao","Medio"
"CA-2014-119494","2014","novembro","10","Classe Padrao","Medio"
"CA-2014-119564","2014","dezembro","16","Classe Padrao","Medio"
"CA-2014-119578","2014","dezembro","23","Segunda Classe","Medio"
"CA-2014-119655","2014","abril","21","Classe Padrao","Medio"
"CA-2014-119669","2014","janeiro","25","Classe Padrao","Medio"
"CA-2014-119746","2014","novembro","24","Classe Padrao","Medio"
"CA-2014-119809","2014","agosto","19","Classe Padrao","Medio"
"CA-2014-119914","2014","maio","5","Segunda Classe","Medio"
"CA-2014-120019","2014","fevereiro","17","Classe Padrao","Medio"
"CA-2014-120061","2014","novembro","3","Segunda Classe","Medio"
"CA-2014-120138","2014","maio","26","Mesmo Dia","Critico"
"CA-2014-120222","2014","abril","26","Classe Padrao","Medio"
"CA-2014-120327","2014","novembro","12","Classe Padrao","Medio"
"CA-2014-120376","2014","dezembro","23","Primeira Classe","Alto"
"CA-2014-120404","2014","novembro","21","Segunda Classe","Medio"
"CA-2014-120614","2014","maio","31","Classe Padrao","Medio"
"CA-2014-120705","2014","setembro","6","Classe Padrao","Medio"
"CA-2014-120719","2014","março","24","Primeira Classe","Medio"
"CA-2014-120761","2014","setembro","5","Classe Padrao","Medio"
"CA-2014-120894","2014","abril","29","Classe Padrao","Medio"
"CA-2014-120936","2014","dezembro","18","Classe Padrao","Alto"
"CA-2014-120999","2014","setembro","11","Classe Padrao","Medio"
"CA-2014-121027","2014","agosto","19","Classe Padrao","Alto"
"CA-2014-121048","2014","julho","15","Classe Padrao","Alto"
"CA-2014-121083","2014","julho","10","Classe Padrao","Medio"
"CA-2014-121125","2014","maio","31","Classe Padrao","Alto"
"CA-2014-121160","2014","novembro","5","Mesmo Dia","Medio"
"CA-2014-121195","2014","dezembro","25","Primeira Classe","Alto"
"CA-2014-121216","2014","dezembro","24","Segunda Classe","Critico"
"CA-2014-121258","2014","fevereiro","27","Classe Padrao","Medio"
"CA-2014-121293","2014","julho","26","Segunda Classe","Medio"
"CA-2014-121300","2014","setembro","30","Mesmo Dia","Alto"
"CA-2014-121314","2014","setembro","24","Primeira Classe","Medio"
"CA-2014-121398","2014","dezembro","26","Classe Padrao","Medio"
"CA-2014-121412","2014","setembro","24","Classe Padrao","Medio"
"CA-2014-121419","2014","abril","3","Primeira Classe","Alto"
"CA-2014-121468","2014","novembro","20","Primeira Classe","Medio"
"CA-2014-121489","2014","agosto","22","Segunda Classe","Medio"
"CA-2014-121503","2014","julho","4","Segunda Classe","Medio"
"CA-2014-121538","2014","novembro","29","Primeira Classe","Alto"
"CA-2014-121559","2014","junho","2","Segunda Classe","Alto"
"CA-2014-121580","2014","maio","30","Classe Padrao","Baixo"
"CA-2014-121615","2014","novembro","4","Classe Padrao","Baixo"
"CA-2014-121643","2014","maio","19","Primeira Classe","Medio"
"CA-2014-121678","2014","novembro","17","Segunda Classe","Alto"
"CA-2014-121706","2014","fevereiro","27","Classe Padrao","Medio"
"CA-2014-121741","2014","dezembro","27","Mesmo Dia","Alto"
"CA-2014-121790","2014","janeiro","31","Classe Padrao","Medio"
"CA-2014-121804","2014","março","4","Classe Padrao","Medio"
"CA-2014-121818","2014","novembro","21","Primeira Classe","Alto"
"CA-2014-121839","2014","setembro","25","Classe Padrao","Alto"
"CA-2014-121853","2014","setembro","24","Classe Padrao","Medio"
"CA-2014-121888","2014","setembro","16","Segunda Classe","Alto"
"CA-2014-121909","2014","agosto","1","Classe Padrao","Medio"
"CA-2014-122007","2014","março","19","Segunda Classe","Medio"
"CA-2014-122028","2014","agosto","19","Classe Padrao","Medio"
"CA-2014-122035","2014","julho","21","Classe Padrao","Medio"
"CA-2014-122056","2014","junho","14","Classe Padrao","Medio"
"CA-2014-122077","2014","maio","20","Classe Padrao","Medio"
"CA-2014-122105","2014","junho","25","Classe Padrao","Medio"
"CA-2014-122112","2014","setembro","26","Classe Padrao","Medio"
"CA-2014-122154","2014","abril","10","Primeira Classe","Alto"
"CA-2014-122175","2014","maio","13","Segunda Classe","Alto"
"CA-2014-122196","2014","setembro","23","Primeira Classe","Critico"
"CA-2014-122280","2014","setembro","11","Mesmo Dia","Alto"
"CA-2014-122308","2014","março","25","Classe Padrao","Medio"
"CA-2014-122364","2014","setembro","25","Classe Padrao","Medio"
"CA-2014-122490","2014","novembro","14","Classe Padrao","Medio"
"CA-2014-122504","2014","novembro","8","Segunda Classe","Medio"
"CA-2014-122539","2014","dezembro","2","Classe Padrao","Alto"
"CA-2014-122595","2014","dezembro","15","Classe Padrao","Medio"
"CA-2014-122644","2014","novembro","13","Classe Padrao","Alto"
"CA-2014-122693","2014","fevereiro","20","Segunda Classe","Alto"
"CA-2014-122700","2014","novembro","27","Classe Padrao","Medio"
"CA-2014-122707","2014","abril","17","Primeira Classe","Alto"
"CA-2014-122735","2014","abril","13","Segunda Classe","Critico"
"CA-2014-122763","2014","março","21","Mesmo Dia","Alto"
"CA-2014-122770","2014","dezembro","14","Classe Padrao","Medio"
"CA-2014-122798","2014","dezembro","29","Classe Padrao","Alto"
"CA-2014-122945","2014","novembro","17","Classe Padrao","Medio"
"CA-2014-122987","2014","agosto","17","Mesmo Dia","Medio"
"CA-2014-122994","2014","fevereiro","7","Primeira Classe","Alto"
"CA-2014-123001","2014","setembro","3","Classe Padrao","Baixo"
"CA-2014-123022","2014","setembro","4","Classe Padrao","Medio"
"CA-2014-123029","2014","outubro","1","Segunda Classe","Alto"
"CA-2014-123036","2014","setembro","11","Classe Padrao","Medio"
"CA-2014-123043","2014","agosto","25","Classe Padrao","Medio"
"CA-2014-123071","2014","dezembro","4","Primeira Classe","Alto"
"CA-2014-123085","2014","março","4","Classe Padrao","Medio"
"CA-2014-123134","2014","maio","3","Classe Padrao","Alto"
"CA-2014-123239","2014","julho","28","Segunda Classe","Alto"
"CA-2014-123246","2014","outubro","18","Segunda Classe","Medio"
"CA-2014-123351","2014","setembro","22","Classe Padrao","Medio"
"CA-2014-123372","2014","novembro","29","Classe Padrao","Medio"
"CA-2014-123491","2014","outubro","31","Classe Padrao","Medio"
"CA-2014-123624","2014","novembro","14","Segunda Classe","Alto"
"CA-2014-123638","2014","junho","28","Classe Padrao","Medio"
"CA-2014-123659","2014","fevereiro","11","Primeira Classe","Alto"
"CA-2014-123687","2014","maio","27","Primeira Classe","Alto"
"CA-2014-123701","2014","novembro","25","Primeira Classe","Medio"
"CA-2014-123778","2014","setembro","24","Classe Padrao","Medio"
"CA-2014-123967","2014","novembro","2","Segunda Classe","Medio"
"CA-2014-123981","2014","outubro","3","Classe Padrao","Baixo"
"CA-2014-124086","2014","fevereiro","11","Classe Padrao","Medio"
"CA-2014-124114","2014","março","3","Mesmo Dia","Medio"
"CA-2014-124191","2014","junho","13","Segunda Classe","Alto"
"CA-2014-124205","2014","setembro","16","Classe Padrao","Alto"
"CA-2014-124261","2014","novembro","15","Classe Padrao","Medio"
"CA-2014-124296","2014","dezembro","25","Classe Padrao","Medio"
"CA-2014-124401","2014","setembro","8","Classe Padrao","Alto"
"CA-2014-124436","2014","março","20","Segunda Classe","Alto"
"CA-2014-124576","2014","agosto","2","Segunda Classe","Critico"
"CA-2014-124597","2014","maio","1","Classe Padrao","Medio"
"CA-2014-124674","2014","novembro","18","Classe Padrao","Medio"
"CA-2014-124716","2014","março","28","Classe Padrao","Alto"
"CA-2014-124744","2014","junho","22","Classe Padrao","Medio"
"CA-2014-124765","2014","novembro","26","Classe Padrao","Alto"
"CA-2014-124828","2014","julho","4","Primeira Classe","Alto"
"CA-2014-124898","2014","setembro","12","Classe Padrao","Alto"
"CA-2014-124940","2014","fevereiro","22","Classe Padrao","Medio"
"CA-2014-125101","2014","março","7","Segunda Classe","Alto"
"CA-2014-125115","2014","abril","11","Mesmo Dia","Alto"
"CA-2014-125199","2014","outubro","20","Classe Padrao","Baixo"
"CA-2014-125269","2014","abril","25","Classe Padrao","Medio"
"CA-2014-125290","2014","novembro","7","Segunda Classe","Alto"
"CA-2014-125367","2014","julho","24","Classe Padrao","Medio"
"CA-2014-125381","2014","abril","26","Segunda Classe","Alto"
"CA-2014-125388","2014","outubro","20","Classe Padrao","Medio"
"CA-2014-125451","2014","outubro","24","Primeira Classe","Critico"
"CA-2014-125472","2014","maio","31","Primeira Classe","Medio"
"CA-2014-125640","2014","julho","26","Classe Padrao","Alto"
"CA-2014-125745","2014","julho","1","Classe Padrao","Medio"
"CA-2014-125752","2014","agosto","1","Classe Padrao","Medio"
"CA-2014-125878","2014","fevereiro","26","Classe Padrao","Alto"
"CA-2014-125913","2014","janeiro","17","Mesmo Dia","Alto"
"CA-2014-125990","2014","outubro","20","Classe Padrao","Medio"
"CA-2014-126046","2014","novembro","4","Classe Padrao","Medio"
"CA-2014-126067","2014","agosto","29","Classe Padrao","Medio"
"CA-2014-126074","2014","outubro","3","Classe Padrao","Alto"
"CA-2014-126123","2014","outubro","15","Classe Padrao","Medio"
"CA-2014-126144","2014","agosto","1","Classe Padrao","Medio"
"CA-2014-126221","2014","dezembro","31","Classe Padrao","Medio"
"CA-2014-126242","2014","novembro","20","Classe Padrao","Medio"
"CA-2014-126354","2014","fevereiro","4","Classe Padrao","Medio"
"CA-2014-126382","2014","junho","4","Classe Padrao","Medio"
"CA-2014-126396","2014","setembro","9","Segunda Classe","Medio"
"CA-2014-126438","2014","setembro","11","Primeira Classe","Medio"
"CA-2014-126536","2014","outubro","13","Primeira Classe","Medio"
"CA-2014-126550","2014","março","30","Segunda Classe","Medio"
"CA-2014-126634","2014","março","31","Segunda Classe","Medio"
"CA-2014-126662","2014","julho","18","Classe Padrao","Medio"
"CA-2014-126676","2014","setembro","30","Primeira Classe","Critico"
"CA-2014-126718","2014","abril","30","Classe Padrao","Medio"
"CA-2014-126774","2014","abril","16","Primeira Classe","Critico"
"CA-2014-126788","2014","junho","6","Primeira Classe","Alto"
"CA-2014-126865","2014","dezembro","6","Segunda Classe","Critico"
"CA-2014-126914","2014","junho","16","Classe Padrao","Medio"
"CA-2014-126928","2014","setembro","18","Classe Padrao","Medio"
"CA-2014-126956","2014","agosto","22","Classe Padrao","Medio"
"CA-2014-127026","2014","janeiro","22","Classe Padrao","Medio"
"CA-2014-127096","2014","setembro","16","Segunda Classe","Medio"
"CA-2014-127117","2014","abril","15","Classe Padrao","Medio"
"CA-2014-127180","2014","outubro","23","Primeira Classe","Alto"
"CA-2014-127264","2014","abril","4","Primeira Classe","Critico"
"CA-2014-127285","2014","outubro","31","Classe Padrao","Medio"
"CA-2014-127306","2014","janeiro","15","Classe Padrao","Medio"
"CA-2014-127313","2014","dezembro","2","Primeira Classe","Alto"
"CA-2014-127397","2014","fevereiro","25","Classe Padrao","Medio"
"CA-2014-127432","2014","janeiro","23","Classe Padrao","Medio"
"CA-2014-127460","2014","julho","11","Classe Padrao","Alto"
"CA-2014-127474","2014","fevereiro","4","Segunda Classe","Alto"
"CA-2014-127516","2014","dezembro","29","Classe Padrao","Medio"
"CA-2014-127621","2014","março","4","Classe Padrao","Alto"
"CA-2014-127656","2014","julho","12","Classe Padrao","Medio"
"CA-2014-127705","2014","junho","3","Classe Padrao","Medio"
"CA-2014-127712","2014","setembro","1","Classe Padrao","Medio"
"CA-2014-127726","2014","setembro","12","Segunda Classe","Medio"
"CA-2014-127782","2014","novembro","3","Classe Padrao","Medio"
"CA-2014-127803","2014","maio","20","Classe Padrao","Medio"
"CA-2014-127922","2014","outubro","28","Classe Padrao","Medio"
"CA-2014-127929","2014","dezembro","24","Classe Padrao","Medio"
"CA-2014-128041","2014","setembro","2","Mesmo Dia","Alto"
"CA-2014-128076","2014","fevereiro","3","Classe Padrao","Medio"
"CA-2014-128160","2014","dezembro","20","Segunda Classe","Medio"
"CA-2014-128265","2014","novembro","18","Segunda Classe","Medio"
"CA-2014-128300","2014","novembro","25","Segunda Classe","Medio"
"CA-2014-128328","2014","agosto","6","Classe Padrao","Alto"
"CA-2014-128335","2014","setembro","30","Classe Padrao","Medio"
"CA-2014-128363","2014","agosto","14","Classe Padrao","Medio"
"CA-2014-128370","2014","setembro","11","Mesmo Dia","Critico"
"CA-2014-128426","2014","outubro","8","Classe Padrao","Medio"
"CA-2014-128475","2014","agosto","27","Classe Padrao","Medio"
"CA-2014-128629","2014","julho","11","Segunda Classe","Alto"
"CA-2014-128699","2014","dezembro","4","Segunda Classe","Alto"
"CA-2014-128734","2014","dezembro","25","Classe Padrao","Medio"
"CA-2014-128755","2014","maio","5","Classe Padrao","Medio"
"CA-2014-128769","2014","setembro","8","Classe Padrao","Alto"
"CA-2014-128783","2014","setembro","8","Mesmo Dia","Medio"
"CA-2014-128853","2014","abril","22","Primeira Classe","Medio"
"CA-2014-128944","2014","junho","20","Segunda Classe","Alto"
"CA-2014-128965","2014","abril","18","Classe Padrao","Medio"
"CA-2014-129000","2014","novembro","26","Segunda Classe","Alto"
"CA-2014-129021","2014","agosto","24","Segunda Classe","Medio"
"CA-2014-129028","2014","abril","2","Primeira Classe","Alto"
"CA-2014-129294","2014","março","17","Classe Padrao","Alto"
"CA-2014-129357","2014","maio","15","Classe Padrao","Alto"
"CA-2014-129378","2014","outubro","2","Primeira Classe","Alto"
"CA-2014-129462","2014","junho","17","Segunda Classe","Medio"
"CA-2014-129490","2014","setembro","27","Classe Padrao","Alto"
"CA-2014-129567","2014","março","18","Segunda Classe","Alto"
"CA-2014-129581","2014","dezembro","12","Classe Padrao","Medio"
"CA-2014-129707","2014","abril","26","Classe Padrao","Alto"
"CA-2014-129805","2014","dezembro","29","Classe Padrao","Medio"
"CA-2014-129833","2014","dezembro","10","Classe Padrao","Medio"
"CA-2014-129910","2014","março","31","Classe Padrao","Medio"
"CA-2014-130036","2014","agosto","28","Mesmo Dia","Critico"
"CA-2014-130043","2014","setembro","16","Classe Padrao","Alto"
"CA-2014-130106","2014","maio","23","Classe Padrao","Alto"
"CA-2014-130141","2014","outubro","23","Segunda Classe","Critico"
"CA-2014-130148","2014","setembro","25","Segunda Classe","Medio"
"CA-2014-130211","2014","outubro","23","Mesmo Dia","Alto"
"CA-2014-130302","2014","setembro","15","Classe Padrao","Medio"
"CA-2014-130309","2014","dezembro","18","Classe Padrao","Alto"
"CA-2014-130351","2014","dezembro","6","Primeira Classe","Alto"
"CA-2014-130386","2014","novembro","13","Classe Padrao","Baixo"
"CA-2014-130505","2014","outubro","13","Mesmo Dia","Medio"
"CA-2014-130526","2014","novembro","27","Primeira Classe","Medio"
"CA-2014-130631","2014","dezembro","30","Classe Padrao","Medio"
"CA-2014-130715","2014","setembro","17","Classe Padrao","Alto"
"CA-2014-130764","2014","outubro","28","Primeira Classe","Medio"
"CA-2014-130771","2014","julho","30","Classe Padrao","Medio"
"CA-2014-130834","2014","novembro","4","Segunda Classe","Medio"
"CA-2014-130841","2014","julho","29","Classe Padrao","Alto"
"CA-2014-130904","2014","abril","12","Classe Padrao","Medio"
"CA-2014-130967","2014","março","11","Classe Padrao","Medio"
"CA-2014-131016","2014","setembro","19","Primeira Classe","Medio"
"CA-2014-131037","2014","agosto","23","Primeira Classe","Alto"
"CA-2014-131156","2014","abril","4","Classe Padrao","Medio"
"CA-2014-131212","2014","dezembro","6","Classe Padrao","Medio"
"CA-2014-131233","2014","abril","15","Classe Padrao","Medio"
"CA-2014-131254","2014","novembro","20","Primeira Classe","Alto"
"CA-2014-131282","2014","fevereiro","6","Segunda Classe","Medio"
"CA-2014-131303","2014","novembro","29","Classe Padrao","Alto"
"CA-2014-131366","2014","novembro","25","Classe Padrao","Medio"
