"CA-2014-165757","OFF-ST-10004835","PL-18925","2","8.928","0.53"
"CA-2014-165841","OFF-PA-10001144","DB-13210","3","166.44","17.58"
"CA-2014-165841","OFF-SU-10000898","DB-13210","5","69.5","9.85"
"CA-2014-165841","TEC-PH-10002103","DB-13210","3","281.97","40.87"
"CA-2014-165904","OFF-AR-10003156","HR-14770","2","16.256","1.78"
"CA-2014-165904","TEC-PH-10000576","HR-14770","2","219.184","20.62"
"CA-2014-166093","OFF-AP-10001058","RW-19540","9","2518.29","173.07"
"CA-2014-166093","OFF-BI-10000174","RW-19540","3","13.92","0.33"
"CA-2014-166093","OFF-BI-10004230","RW-19540","8","221.056","22.01"
"CA-2014-166093","OFF-EN-10003134","RW-19540","2","23.36","2.13"
"CA-2014-166093","OFF-PA-10003893","RW-19540","2","8.56","1.11"
"CA-2014-166093","OFF-ST-10001496","RW-19540","3","540.57","33.69"
"CA-2014-166093","TEC-PH-10002564","RW-19540","3","71.976","5.04"
"CA-2014-166128","OFF-AR-10001221","LW-17215","7","41.86","6.33"
"CA-2014-166128","TEC-AC-10001767","LW-17215","5","199.95","30.67"
"CA-2014-166142","FUR-TA-10004607","MM-17260","3","310.443","30.32"
"CA-2014-166142","OFF-BI-10004094","MM-17260","3","26.55","1.39"
"CA-2014-166184","FUR-CH-10003396","HR-14830","3","207.846","14.66"
"CA-2014-166184","OFF-EN-10004483","HR-14830","3","47.01","9.68"
"CA-2014-166184","TEC-PH-10002624","HR-14830","1","469.99","46.56"
"CA-2014-166198","FUR-FU-10004622","JW-15955","3","162.6","24.11"
"CA-2014-166198","TEC-AC-10000521","JW-15955","1","11.54","1.94"
"CA-2014-166296","OFF-PA-10004359","KF-16285","3","314.55","32.13"
"CA-2014-166317","OFF-BI-10002976","JE-15610","8","33.04","4.1"
"CA-2014-166317","OFF-PA-10004475","JE-15610","4","219.84","19.39"
"CA-2014-166317","TEC-AC-10004510","JE-15610","6","98.16","8.24"
"CA-2014-166317","TEC-PH-10001615","JE-15610","3","86.97","5.3"
"CA-2014-166415","OFF-FA-10004968","ME-17725","3","11.22","1.58"
"CA-2014-166436","FUR-CH-10000785","TS-21370","6","977.292","95.11"
"CA-2014-166436","OFF-PA-10001838","TS-21370","1","5.88","0.08"
"CA-2014-166499","OFF-AR-10002467","VG-21805","3","8.94","3.2"
"CA-2014-166576","OFF-ST-10002574","JM-15865","2","221.024","42.8"
"CA-2014-166695","FUR-CH-10000225","CC-12430","8","518.272","58.11"
"CA-2014-166695","FUR-FU-10002191","CC-12430","1","6.98","1.16"
"CA-2014-166695","TEC-MA-10003176","CC-12430","1","343.2","29.58"
"CA-2014-166709","TEC-CO-10004722","HL-15040","3","10499.97","363.19"
"CA-2014-166835","OFF-ST-10002574","DK-13375","2","221.024","11.11"
"CA-2014-166849","FUR-FU-10004597","SJ-20125","2","44.4","1.97"
"CA-2014-166856","OFF-BI-10002012","TS-21505","7","10.08","0.64"
"CA-2014-166856","TEC-AC-10004992","TS-21505","3","101.34","10.65"
"CA-2014-166898","OFF-PA-10002262","KH-16630","3","19.44","1.81"
"CA-2014-166898","TEC-PH-10002564","KH-16630","6","143.952","30.67"
"CA-2014-166919","TEC-PH-10001305","AH-10210","5","195.96","26.17"
"CA-2014-166926","FUR-BO-10002598","SO-20335","2","141.96","19.7"
"CA-2014-166926","OFF-PA-10001593","SO-20335","7","41.86","3.7"
"CA-2014-166933","OFF-FA-10002676","MG-17890","1","1.81","0.23"
"CA-2014-1670","OFF-CAR-10001746","RF-9345","2","13.44","1.11"
"CA-2014-167003","FUR-TA-10001520","VS-21820","3","171.288","3.31"
"CA-2014-167017","OFF-SU-10001935","DC-12850","2","4.36","0.97"
"CA-2014-167080","OFF-AR-10001868","LC-16930","5","8.4","1.16"
"CA-2014-167094","FUR-CH-10000155","DK-12835","2","478.48","72.41"
"CA-2014-167094","OFF-PA-10003953","DK-12835","1","5.184","0.66"
"CA-2014-167094","TEC-AC-10003116","DK-12835","2","28.4","5.81"
"CA-2014-167101","OFF-PA-10000357","BM-11650","4","221.92","19.17"
"CA-2014-167101","TEC-AC-10001266","BM-11650","2","26","2.1"
"CA-2014-167150","OFF-BI-10001097","BP-11185","4","19.936","1.52"
"CA-2014-167150","OFF-BI-10001597","BP-11185","2","65.568","2.53"
"CA-2014-167227","OFF-AP-10001962","NP-18670","10","83.9","26.81"
"CA-2014-167227","OFF-PA-10001838","NP-18670","2","11.76","2.74"
"CA-2014-167381","FUR-BO-10001972","EH-14005","2","241.96","50.32"
"CA-2014-167381","OFF-LA-10000134","EH-14005","9","27.72","7.1"
"CA-2014-167395","OFF-AP-10001293","KM-16720","7","286.86","148.89"
"CA-2014-167395","OFF-SU-10001935","KM-16720","2","4.36","1.56"
"CA-2014-167395","TEC-PH-10004977","KM-16720","5","979.95","240.88"
"CA-2014-167542","OFF-LA-10004093","KD-16495","3","17.544","1.81"
"CA-2014-167549","FUR-TA-10004767","EM-14200","6","298.116","56.12"
"CA-2014-167626","OFF-PA-10003424","MY-18295","3","8.904","0.7"
"CA-2014-167626","TEC-AC-10004353","MY-18295","2","100.8","3.68"
"CA-2014-167640","OFF-AR-10003158","FC-14245","6","23.88","1.72"
"CA-2014-167640","OFF-LA-10004559","FC-14245","4","11.52","0.53"
"CA-2014-167640","OFF-PA-10001033","FC-14245","7","286.93","24.34"
"CA-2014-167640","TEC-PH-10001336","FC-14245","2","206.384","21.16"
"CA-2014-167661","OFF-BI-10001097","MP-18175","4","19.936","2.69"
"CA-2014-167661","OFF-BI-10002571","MP-18175","5","39.92","5.52"
"CA-2014-167661","OFF-PA-10002581","MP-18175","2","61.96","8.2"
"CA-2014-167668","OFF-LA-10004544","TC-21295","4","59.2","5.05"
"CA-2014-167703","OFF-BI-10002071","MC-17575","3","5.229","0.46"
"CA-2014-167703","OFF-ST-10001490","MC-17575","2","285.552","25.29"
"CA-2014-167752","OFF-AP-10000159","RW-19690","1","34.384","4.92"
"CA-2014-167752","OFF-AP-10002945","RW-19690","8","1924.16","259.62"
"CA-2014-167871","OFF-PA-10001977","AF-10870","1","44.384","1.26"
"CA-2014-167871","OFF-SU-10001225","AF-10870","1","2.944","0.21"
"CA-2014-167899","FUR-FU-10004071","JG-15805","5","520.05","17.85"
"CA-2014-167899","OFF-AR-10001988","JG-15805","3","17.97","0.63"
"CA-2014-167913","OFF-LA-10002787","JL-15835","7","26.25","1.37"
"CA-2014-167913","OFF-ST-10000585","JL-15835","2","330.4","44.93"
"CA-2014-167941","FUR-FU-10004671","JF-15565","2","28.272","2.58"
"CA-2014-167941","OFF-AP-10002118","JF-15565","3","499.584","50.62"
"CA-2014-167941","OFF-BI-10002827","JF-15565","8","13.272","3.33"
"CA-2014-167941","OFF-PA-10001800","JF-15565","6","31.104","4.87"
"CA-2014-167941","OFF-ST-10000736","JF-15565","4","259.136","35.61"
"CA-2014-167976","OFF-SU-10004661","JL-15505","3","25.5","4.91"
"CA-2014-168102","OFF-ST-10001370","CP-12340","2","113.568","16.21"
"CA-2014-168109","TEC-AC-10002049","JK-15640","4","1687.8","379.56"
"CA-2014-168109","TEC-AC-10003628","JK-15640","2","59.98","12.08"
"CA-2014-168109","TEC-MA-10001148","JK-15640","6","2395.2","396.92"
"CA-2014-168109","TEC-PH-10000702","JK-15640","1","7.992","1.69"
"CA-2014-168123","OFF-BI-10001071","JD-16060","2","127.96","21.95"
"CA-2014-168123","OFF-BI-10001097","JD-16060","3","18.69","1.09"
"CA-2014-168123","OFF-FA-10002763","JD-16060","2","7.9","0.36"
"CA-2014-168123","OFF-ST-10000877","JD-16060","4","221.16","10.78"
"CA-2014-168172","OFF-SU-10002573","SH-20395","4","70.12","6.78"
"CA-2014-168179","OFF-PA-10001800","JB-16000","3","19.44","2.06"
"CA-2014-168193","FUR-FU-10002554","RM-19750","3","71.97","10.55"
"CA-2014-168193","OFF-PA-10002254","RM-19750","1","26.38","5.42"
"CA-2014-168228","OFF-AR-10000390","AP-10915","3","12.39","2.53"
"CA-2014-168228","OFF-AR-10001725","AP-10915","2","47.3","10.4"
"CA-2014-168228","OFF-AR-10003373","AP-10915","4","123.92","18.3"
"CA-2014-168389","FUR-CH-10000225","DV-13045","1","64.784","6.89"
"CA-2014-168389","FUR-TA-10004289","DV-13045","6","721.875","32.78"
"CA-2014-168389","OFF-AR-10001958","DV-13045","1","13.584","1.4"
"CA-2014-168389","TEC-PH-10003555","DV-13045","4","73.568","4.48"
"CA-2014-168396","FUR-FU-10000723","BD-11725","3","123.96","12.82"
"CA-2014-168396","OFF-LA-10001297","BD-11725","5","51.75","1.41"
"CA-2014-168403","OFF-AP-10003278","DK-12835","1","11.176","0.83"
"CA-2014-168403","OFF-PA-10002036","DK-12835","6","31.104","2.26"
"CA-2014-168641","FUR-BO-10000780","KA-16525","2","321.568","46.66"
"CA-2014-168641","OFF-AR-10003759","KA-16525","9","16.38","2.44"
"CA-2014-168641","OFF-EN-10003001","KA-16525","2","167.96","13.81"
"CA-2014-168641","OFF-PA-10001972","KA-16525","2","12.96","1.33"
"CA-2014-168655","OFF-BI-10002082","ML-18040","3","79.872","2.3"
"CA-2014-168655","TEC-AC-10002842","ML-18040","5","595","67.12"
"CA-2014-168739","FUR-FU-10003919","HZ-14950","4","65.424","5.95"
"CA-2014-168837","FUR-FU-10001918","JW-15955","2","9.46","2.86"
"CA-2014-168858","OFF-AP-10003849","JD-16150","7","2504.74","235.83"
"CA-2014-168858","OFF-EN-10001415","JD-16150","3","16.74","2.25"
"CA-2014-168900","OFF-BI-10003910","SH-20395","1","2.313","0.19"
"CA-2014-168942","OFF-ST-10004340","EM-13960","3","186.54","7.56"
"CA-2014-169005","OFF-AR-10000246","BG-11035","2","5.56","0.26"
"CA-2014-169012","OFF-AP-10003278","BF-11275","3","41.91","9.75"
"CA-2014-169054","FUR-FU-10001488","MO-17800","3","254.352","27.8"
"CA-2014-169124","FUR-FU-10001215","MB-17305","3","129.39","17.94"
"CA-2014-169264","OFF-AR-10000246","NP-18700","6","16.68","2.26"
"CA-2014-169264","OFF-LA-10001613","NP-18700","2","5.76","0.83"
"CA-2014-169285","OFF-PA-10004071","RW-19690","5","277.4","30.5"
"CA-2014-169285","OFF-PA-10004971","RW-19690","1","5.78","0.58"
"CA-2014-169327","FUR-FU-10004188","MH-17290","5","511.5","36.72"
"CA-2014-169327","OFF-AP-10001492","MH-17290","5","43.1","3.94"
"CA-2014-169327","OFF-BI-10004330","MH-17290","5","147.92","19.9"
"CA-2014-169362","TEC-AC-10001383","SP-20860","2","39.984","5.39"
"CA-2014-169404","OFF-BI-10004492","NC-18625","4","37.896","1.97"
"CA-2014-169404","OFF-PA-10001033","NC-18625","2","65.584","5.54"
"CA-2014-169411","FUR-FU-10001602","AC-10615","1","37.93","3.42"
"CA-2014-169439","FUR-FU-10000723","LC-17140","2","66.112","11.95"
"CA-2014-169439","OFF-AR-10001374","LC-17140","5","25.92","2.76"
"CA-2014-169474","OFF-AP-10003971","JF-15355","3","32.67","2.03"
"CA-2014-169607","OFF-PA-10000477","CA-12265","2","9.96","1.58"
"CA-2014-169691","OFF-LA-10002312","Dp-13240","3","44.4","6.35"
"CA-2014-169691","OFF-PA-10003022","Dp-13240","3","17.94","2.96"
"CA-2014-169691","OFF-ST-10001291","Dp-13240","5","84.55","7.22"
"CA-2014-169810","OFF-LA-10003663","RB-19360","7","20.23","1.26"
"CA-2014-169817","OFF-BI-10004141","EB-13870","2","1.908","0.06"
"CA-2014-169859","FUR-FU-10004963","MP-18175","3","26.25","3.65"
"CA-2014-169859","OFF-BI-10000174","MP-18175","14","64.96","5.32"
"CA-2014-169859","OFF-EN-10000461","MP-18175","5","43.7","7.57"
"CA-2014-169894","OFF-BI-10004230","MV-17485","2","20.724","0.55"
"CA-2014-169894","OFF-ST-10000060","MV-17485","8","415.872","43.25"
"CA-2014-169901","TEC-PH-10002293","CC-12550","3","47.976","6.65"
"CA-2014-169929","OFF-ST-10002352","LS-17200","5","39.9","5.11"
"CA-2014-169978","FUR-CH-10002602","HG-15025","2","271.764","23.2"
"CA-2014-169978","OFF-BI-10001900","HG-15025","3","14.376","0.98"
"CA-2014-169999","OFF-BI-10004728","JS-15685","3","11.568","0.32"
"CA-2014-169999","OFF-ST-10001511","JS-15685","2","129.3","11.25"
"CA-2014-20","OFF-ROG-10002132","JM-5265","2","424.2","38.69"
"CA-2014-2000","FUR-IKE-10003262","DB-3120","1","170.34","13.44"
"CA-2014-2080","OFF-ACM-10002816","HG-4965","1","29.61","3.32"
"CA-2014-2080","OFF-ACM-10004587","HG-4965","8","198.72","15.42"
"CA-2014-2080","OFF-ELD-10000024","HG-4965","1","16.98","0.77"
"CA-2014-240","OFF-AME-10000244","TB-11280","1","27.09","2.53"
"CA-2014-240","OFF-AVE-10000585","TB-11280","1","9.24","1.03"
"CA-2014-240","OFF-AVE-10003504","TB-11280","2","23.46","1.49"
"CA-2014-240","OFF-ELD-10001477","TB-11280","1","197.94","13.87"
"CA-2014-240","OFF-TEN-10004270","TB-11280","1","134.16","9.17"
"CA-2014-2430","OFF-FEL-10001343","LD-7005","1","18.75","0.49"
"CA-2014-3040","OFF-SME-10001853","BW-1065","4","69.96","3.49"
"CA-2014-3090","OFF-NOV-10004048","GZ-4545","2","21.72","2.12"
"CA-2014-3210","OFF-BIC-10002942","LS-6975","8","153.6","11.49"
"CA-2014-3210","OFF-ELD-10000024","LS-6975","2","33.96","4.04"
"CA-2014-3210","OFF-SAN-10003644","LS-6975","6","139.5","12"
"CA-2014-3210","TEC-LOG-10001629","LS-6975","4","123.12","11"
"CA-2014-3540","FUR-DEF-10002774","TG-11640","1","47.34","2.36"
"CA-2014-3540","FUR-HON-10001558","TG-11640","2","322.44","17.78"
"CA-2014-3540","OFF-BRE-10000391","TG-11640","6","456.84","28.18"
"CA-2014-3540","TEC-CIS-10003017","TG-11640","2","303.66","14.33"
"CA-2014-3540","TEC-OKI-10000616","TG-11640","2","351.9","19.86"
"CA-2014-3540","TEC-SAN-10001899","TG-11640","1","79.29","8.49"
"CA-2014-3580","OFF-TEN-10000025","ME-7725","1","204.15","29.85"
"CA-2014-3800","OFF-BOS-10002340","FG-4260","1","26.37","2.4"
"CA-2014-4080","OFF-BIN-10000901","SR-10425","4","60.48","6.63"
"CA-2014-4080","OFF-BIN-10001257","SR-10425","1","46.59","5.57"
"CA-2014-4130","OFF-ELD-10001882","GB-4530","2","20.52","2"
"CA-2014-4170","FUR-SAF-10002846","DC-2850","4","1758","75.28"
"CA-2014-4170","OFF-ELI-10000443","DC-2850","1","46.41","3.35"
"CA-2014-4170","OFF-STO-10002026","DC-2850","1","18.84","1.75"
"CA-2014-4170","TEC-BEL-10002516","DC-2850","4","162.84","10.45"
"CA-2014-4270","TEC-SAM-10004851","MA-7995","2","130.44","1.81"
"CA-2014-4440","OFF-BIN-10000712","MK-8160","1","51.36","1.9"
"CA-2014-4440","OFF-STO-10001142","MK-8160","2","28.98","2.07"
"CA-2014-4510","OFF-EAT-10000820","AO-810","1","21.99","1.07"
"CA-2014-4510","TEC-CIS-10002598","AO-810","2","364.14","44.6"
"CA-2014-4530","OFF-SAN-10004288","RD-9480","2","90.96","9.09"
"CA-2014-4720","FUR-ELD-10000857","NC-8340","2","97.56","10.28"
"CA-2014-4720","FUR-NOV-10000222","NC-8340","1","84.72","0.5"
"CA-2014-4720","OFF-HON-10000137","NC-8340","6","39.96","2.9"
"CA-2014-4720","OFF-WIL-10002947","NC-8340","1","5.91","0.91"
"CA-2014-4930","OFF-ADV-10003030","AB-255","1","10.29","0.7"
"CA-2014-4930","OFF-FEL-10001865","AB-255","2","272.76","23.65"
"CA-2014-5020","OFF-IBI-10001494","AG-495","1","9.27","2.21"
"CA-2014-5050","OFF-ELI-10001176","ML-8040","2","73.02","7.69"
"CA-2014-5120","FUR-SAF-10003745","JK-5625","1","137.16","10.64"
"CA-2014-5120","OFF-BIC-10003473","JK-5625","1","27.69","3.11"
"CA-2014-5120","OFF-STA-10002719","JK-5625","2","52.08","5.87"
"CA-2014-5120","TEC-SAN-10000235","JK-5625","6","1539.36","93.09"
"CA-2014-5120","TEC-SAN-10003238","JK-5625","2","508.32","61.55"
"CA-2014-5160","OFF-BIN-10001715","CS-1950","1","51.63","4.06"
"CA-2014-5570","OFF-SME-10002417","HR-4770","2","97.02","8.39"
"CA-2014-560","FUR-HON-10001558","SW-10275","6","967.32","193.25"
"CA-2014-560","OFF-AME-10000244","SW-10275","1","27.09","4.31"
"CA-2014-560","OFF-TEN-10003211","SW-10275","2","31.14","4.75"
"CA-2014-580","OFF-NOV-10000808","Dp-3240","1","4.17","0.69"
"CA-2014-580","OFF-WIL-10000164","Dp-3240","1","50.46","9.65"
"CA-2014-5900","OFF-ADV-10000213","JH-6180","1","16.71","0.97"
"CA-2014-5900","OFF-SAN-10000335","JH-6180","1","16.71","1.53"
"CA-2014-6030","OFF-SAN-10004746","AB-105","2","34.02","2.83"
"CA-2014-6030","OFF-STA-10003027","AB-105","2","29.94","5.81"
"CA-2014-6280","FUR-BUS-10002639","JD-5895","2","253.02","76.25"
"CA-2014-6280","OFF-BOS-10000363","JD-5895","4","116.88","11.19"
"CA-2014-6280","OFF-CAR-10003030","JD-5895","1","8.76","1"
"CA-2014-6280","OFF-CUI-10000105","JD-5895","1","277.89","72.6"
"CA-2014-6280","OFF-WIL-10001069","JD-5895","1","3.99","0.54"
"CA-2014-6280","TEC-STA-10004181","JD-5895","1","300.18","95.49"
"CA-2014-6350","FUR-HON-10002599","YC-11895","1","58.02","15.29"
"CA-2014-6350","OFF-ACC-10003788","YC-11895","2","12.24","2.82"
"CA-2014-6510","OFF-SME-10001149","LS-7245","1","17.52","1.54"
"CA-2014-6550","OFF-ENE-10002784","SV-10815","2","33.6","3.42"
"CA-2014-6550","OFF-STI-10000114","SV-10815","4","111.12","33.17"
"CA-2014-6550","TEC-MOT-10000554","SV-10815","6","3863.88","546.56"
"CA-2014-6810","OFF-AVE-10002024","VM-11835","1","6.69","0.04"
"CA-2014-6810","OFF-BIC-10004826","VM-11835","1","53.97","4.2"
"CA-2014-6960","FUR-BUS-10003368","RD-9585","4","695.16","2.55"
"CA-2014-6960","OFF-HAR-10001714","RD-9585","1","8.85","0.7"
"CA-2014-7280","FUR-DEF-10000384","TH-11115","1","43.95","11.18"
"CA-2014-7300","OFF-BRE-10004211","DP-3390","1","90.99","10.72"
"CA-2014-7480","OFF-BIC-10001632","JP-5460","2","29.1","3.08"
"CA-2014-7480","OFF-ROG-10003898","JP-5460","2","423.3","71.12"
"CA-2014-7480","OFF-STA-10001636","JP-5460","2","50.76","5.72"
"CA-2014-7620","FUR-SAU-10002540","RB-9705","1","146.28","37.2"
"CA-2014-7620","OFF-NOV-10000141","RB-9705","4","26.64","8.04"
"CA-2014-7620","OFF-STA-10000155","RB-9705","4","111.84","53.9"
"CA-2014-7630","FUR-HAR-10002632","Dp-3240","1","74.49","5.65"
"CA-2014-7630","OFF-EAT-10004908","KT-6465","2","40.98","3.31"
"CA-2014-7630","OFF-IBI-10001640","KT-6465","1","6.99","0.15"
"CA-2014-7680","FUR-IKE-10001301","BT-1530","6","743.58","120.86"
"CA-2014-7680","OFF-IBI-10003191","BT-1530","2","63.9","13.78"
"CA-2014-7680","OFF-SAN-10002639","BT-1530","1","23.52","1.59"
"CA-2014-8150","OFF-AVE-10004308","LT-6765","2","28.8","0.59"
"CA-2014-850","TEC-MOT-10003366","SW-10755","4","698.64","17.91"
"CA-2014-850","TEC-SAN-10002684","SW-10755","2","79.5","4.95"
"CA-2014-870","FUR-HAR-10002223","CD-1980","2","148.5","15.76"
"CA-2014-8740","OFF-ELD-10003918","CR-2625","1","16.05","0.62"
"CA-2014-8740","OFF-GRE-10002738","CR-2625","1","48.39","4.67"
"CA-2014-8740","OFF-HON-10003921","CR-2625","2","20.16","1.38"
"CA-2014-8740","OFF-KRA-10002752","CR-2625","2","15.6","1.08"
"CA-2014-8860","OFF-SME-10000018","TD-10995","6","41.4","2.82"
"CA-2014-8990","OFF-SAN-10003660","SC-10260","12","374.4","14.59"
"CA-2014-8990","TEC-BEL-10002476","SC-10260","1","258.75","15.03"
"CA-2014-900","OFF-CAR-10004661","RM-9675","4","200.52","30.88"
"CA-2014-900","OFF-HAR-10001913","RM-9675","1","10.95","1.3"
"CA-2014-9070","OFF-HAM-10003628","AG-495","1","42.66","4.89"
"CA-2014-9080","OFF-FEL-10004665","DO-3645","4","829.32","60.81"
"CA-2014-9080","OFF-SAN-10002839","DO-3645","2","103.56","6.98"
"CA-2014-9080","TEC-MOT-10004345","DO-3645","1","73.05","4.53"
"CA-2014-9080","TEC-SAN-10002871","DO-3645","2","106.32","6.24"
"CA-2014-9470","OFF-ACC-10003636","SH-10395","1","52.59","9.62"
"CA-2014-9470","OFF-ADV-10000308","SH-10395","1","13.86","1.63"
"CA-2014-950","OFF-CAR-10004229","SS-10140","1","7.26","1.99"
"CA-2014-9640","OFF-FEL-10001261","AH-75","1","137.31","11.13"
"CA-2014-9840","OFF-ADV-10003369","MH-8025","2","22.08","2.67"
"CD-2013-4900","OFF-AVE-10002892","SM-10320","1","28.23","1.86"
"CD-2013-4900","OFF-SME-10000538","SM-10320","10","1288.8","296.08"
"CF-2011-2380","FUR-BUS-10004820","IM-5055","4","1660.8","244.07"
"CF-2011-2380","FUR-SAU-10002714","IM-5055","2","297.3","24.59"
"CF-2011-2380","OFF-CAR-10002931","IM-5055","8","45.6","3.58"
"CF-2011-2380","OFF-ROG-10002279","IM-5055","14","335.58","34.44"
"CF-2014-8240","FUR-HON-10001627","VB-11745","1","166.14","7.76"
"CF-2014-8240","OFF-FEL-10001630","VB-11745","1","207.81","41.38"
"CG-2011-1280","TEC-KON-10001519","ME-7725","2","100.08","9.55"
"CG-2011-1390","OFF-BOS-10002340","EB-3930","6","158.22","14.36"
"CG-2011-1560","FUR-RUB-10002021","EB-3930","1","15.87","3.76"
"CG-2011-1560","OFF-AVE-10004827","EB-3930","1","11.43","2.99"
"CG-2011-1620","TEC-HEW-10004652","ON-8715","2","288.54","17.73"
"CG-2011-1850","OFF-BIC-10002403","NC-8535","6","293.58","29.96"
"CG-2011-1850","OFF-HAR-10003043","NC-8535","4","47.4","8.77"
"CG-2011-1850","TEC-CAN-10001378","NC-8535","1","140.94","2.12"
"CG-2011-1930","OFF-BIC-10003680","PH-8790","2","37.86","3.15"
"CG-2011-2000","TEC-KON-10001017","LC-6930","1","120.66","18.86"
"CG-2011-2000","TEC-NOK-10001678","LC-6930","2","339.18","46.25"
"CG-2011-2000","TEC-OKI-10004464","LC-6930","1","265.65","36.03"
"CG-2011-2090","FUR-IKE-10000521","RB-9705","1","414.27","48.6"
"CG-2011-2230","OFF-ELD-10002279","EH-3945","1","48.9","3.93"
"CG-2011-2540","OFF-NOV-10004585","DP-3105","1","10.47","1.28"
"CG-2011-2540","TEC-HP -10004012","DP-3105","2","247.86","34.37"
"CG-2011-2990","OFF-WIL-10001069","JK-6120","1","3.99","0.06"
"CG-2011-2990","OFF-WIL-10003532","JK-6120","1","48.96","2.35"
"CG-2011-30","OFF-EAT-10002068","HR-4770","6","159.48","13.15"
"CG-2011-30","OFF-FEL-10004224","HR-4770","1","56.46","5.27"
"CG-2011-30","OFF-IBI-10000080","HR-4770","1","15.84","1"
"CG-2011-30","TEC-LOG-10002262","HR-4770","2","61.02","2.27"
"CG-2011-30","TEC-OKI-10000372","HR-4770","4","1250.04","106.35"
"CG-2011-3350","OFF-ROG-10003993","CS-2130","1","141.63","8.99"
"CG-2011-3350","TEC-STA-10004536","CS-2130","1","301.77","20.09"
"CG-2011-3680","OFF-STI-10000144","MH-7785","4","141.48","16.75"
"CG-2011-4120","OFF-ACC-10000102","KN-6705","4","202.2","5.67"
"CG-2011-4120","TEC-BEL-10000485","KN-6705","2","115.5","13.23"
"CG-2011-4480","FUR-OFF-10001661","TC-11475","2","131.64","18.34"
"CG-2011-4480","FUR-RUB-10003724","TC-11475","2","219.9","26.1"
"CG-2011-4480","TEC-CIS-10003439","TC-11475","1","88.53","9.24"
"CG-2011-4610","TEC-NOK-10003034","AR-405","1","124.44","15.95"
"CG-2011-5080","OFF-BOS-10001711","GA-4515","2","97.74","9.89"
"CG-2011-5080","OFF-CAR-10000202","GA-4515","1","49.23","3.67"
"CG-2011-5540","OFF-CUI-10003665","DW-3480","1","66.99","19.92"
"CG-2011-6160","OFF-AVE-10003279","AJ-960","1","5.91","0.45"
"CG-2011-6250","FUR-ELD-10003179","TB-11625","1","55.14","5.69"
"CG-2011-6250","OFF-BOS-10002340","TB-11625","6","158.22","10.16"
"CG-2011-6250","OFF-CUI-10004536","TB-11625","2","132.84","9.99"
"CG-2011-6250","OFF-GRE-10000216","TB-11625","1","31.2","1.95"
"CG-2011-6250","OFF-GRE-10002561","TB-11625","4","95.16","6.19"
"CG-2011-6250","OFF-OIC-10004999","TB-11625","2","30.06","0.95"
"CG-2011-6250","OFF-STA-10004108","TB-11625","2","99.48","9.19"
"CG-2011-6250","OFF-TEN-10004194","TB-11625","1","134.61","13.08"
"CG-2011-6250","TEC-OKI-10003655","TB-11625","4","209.16","15.22"
"CG-2011-6540","OFF-ACC-10000798","TH-11550","1","6.66","0.7"
"CG-2011-6540","OFF-NOV-10004223","TH-11550","1","8.88","1.13"
"CG-2011-6540","OFF-STO-10000347","TH-11550","6","97.74","18.74"
"CG-2011-6740","OFF-AVE-10002311","SO-10335","4","50.28","7.68"
"CG-2011-6740","OFF-HON-10001102","SO-10335","4","35.04","10.3"
"CG-2011-6740","OFF-XER-10003495","SO-10335","1","44.97","11.61"
"CG-2011-6940","OFF-IBI-10002486","NF-8385","2","17.82","2.03"
"CG-2011-6940","TEC-OKI-10004735","NF-8385","4","491.64","50.86"
"CG-2011-7070","OFF-ACM-10003510","DM-3525","2","50.88","19.56"
"CG-2011-7070","OFF-BIN-10002061","DM-3525","1","46.32","8.35"
"CG-2011-7070","OFF-CAM-10004790","DM-3525","4","84","34.16"
"CG-2011-7070","OFF-SAN-10002323","DM-3525","1","46.74","7.79"
"CG-2011-7070","OFF-STA-10001791","DM-3525","1","17.88","5.06"
"CG-2011-7090","OFF-HAR-10001855","AG-525","2","13.14","0.83"
"CG-2011-7550","OFF-ELI-10001176","FC-4335","2","73.02","7.3"
"CG-2011-7550","OFF-GRE-10001774","FC-4335","1","29.79","1.23"
"CG-2011-7550","OFF-STA-10004163","FC-4335","1","23.46","1.62"
"CG-2011-7670","OFF-TEN-10000025","TH-11115","1","204.15","33.2"
"CG-2011-8400","OFF-ELD-10000967","AF-870","6","104.76","13.17"
"CG-2011-8400","OFF-IBI-10002486","AF-870","1","8.91","0.99"
"CG-2011-8550","FUR-NOV-10001972","DA-3450","4","657.84","117.08"
"CG-2011-8550","OFF-ACC-10000218","DA-3450","1","8.16","1.17"
"CG-2011-8550","TEC-MOT-10004136","DA-3450","1","145.98","12.88"
"CG-2011-8610","TEC-APP-10000308","AH-30","6","3817.26","678.15"
"CG-2011-8620","OFF-ENE-10001906","NB-8655","1","22.41","4.06"
"CG-2011-8620","TEC-APP-10000135","NB-8655","1","65.28","8.86"
"CG-2011-8630","OFF-GRE-10003334","BN-1470","4","83.28","4.98"
"CG-2011-8680","OFF-AVE-10003465","JD-5895","1","12.9","2.88"
"CG-2011-8680","OFF-GRE-10004604","JD-5895","2","105.06","41.86"
"CG-2011-8750","OFF-GLO-10004160","AS-630","1","20.88","0.83"
"CG-2011-9120","OFF-BIN-10000327","DW-3195","2","54.54","6.33"
"CG-2011-9130","OFF-KRA-10002789","CL-1890","2","48.06","5.35"
"CG-2011-9150","OFF-ADV-10004598","EH-3990","8","107.04","15.89"
